Line Name,Code,Español,English,Code-switching,ToDo
script|job.kelp-mussel-fest-solution.argue.chooseClaim:0,@FEFFEDF5,{@drKelp}\t¿Serán afectadas las tasas de reproducción de los mejillones por el estrés en el {h}Sitio C{/h}?,{@drKelp}\tAre Mussel reproduction rates being impacted by stress at {h}Site C{/h}?,,TRUE
script|job.kelp-mussel-fest-solution.argue.chooseClaim:1,@FDFFEC62,Se mantendrá estable la reproducción de los mejillones.,Mussel reproduction should stay the same.,,TRUE
script|job.kelp-mussel-fest-solution.argue.chooseClaim:2,@FCFFEACF,Se reducirá la reproducción de los mejillones.,Mussel reproduction will slow.,,TRUE
script|job.kelp-mussel-fest-solution.argue.chooseClaim:3,@FBFFE93C,Los mejillones crecerán mucho más rápidos.,The Mussels will grow faster!,,TRUE
script|job.kelp-mussel-fest-solution.argue.chooseClaim:4,@FAFFE7A9,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-mussel-fest-solution.argue.notReady:0,@79EE5F86,"{@drKelp} Está bien, cariño. Vuelve a llamarme cuando estés lista.","{@drKelp} Okay, Sweetie. Get back to me when you're ready.",,TRUE
script|job.kelp-mussel-fest-solution.argue.growSame:0,@18EC632B,{@drKelp}\t¿Cómo lo sabes?,{@drKelp}\tHow do you know?,,TRUE
script|job.kelp-mussel-fest-solution.argue.growIncorrect:0,@0B557868,{@drKelp}\t¿Cómo lo sabes?,{@drKelp}\tHow do you know?,,TRUE
script|job.kelp-mussel-fest-solution.argue.defendClaim:6,@5B6193AC,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.kelp-mussel-fest-solution.argue.defendClaim:9,@62619EB1,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-mussel-fest-solution.argue.defendClaimIncorrect:6,@D8B3FFFB,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.kelp-mussel-fest-solution.argue.defendClaimIncorrect:9,@D5B3FB42,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-mussel-fest-solution.argue.incorrectFacts:0,@7564DB74,{@drKelp}\tHmmm... Eso no parece correcto.,{@drKelp}\tHmmm... That doesn't seem right.,,TRUE
script|job.kelp-mussel-fest-solution.argue.correctFacts:1,@01DDD0B8,{@drKelp}\tCrecen al mismo ritmo.,{@drKelp}\tOh! They grow at the same rate.,,TRUE
script|job.kelp-mussel-fest-solution.argue.correctFacts:2,@04DDD571,{@drKelp}   Qué alivio. Parece que los restaurantes locales no tendrán problemas.,{@drKelp}   What a relief. Looks like local restaurants won't have any trouble.,,TRUE
script|job.kelp-mussel-fest-solution.argue.correctFacts:3,@03DDD3DE,"{@drKelp}   ¿Quieres quedarte a cenar, Mija?","{@drKelp}   Want to stick around for dinner, Mija?",,TRUE
script|job.kelp-mussel-fest-solution.argue.correctFacts:4,@06DDD897,"{@player}   No, gracias, mami. Ya comí.","{@player}   Oh, uh, no thanks, Mom. I already ate.",,TRUE
script|job.kelp-mussel-fest-solution.argue.correctFacts:5,@05DDD704,"{@drKelp}   Sale, cariño. Avísame si cambias de opinión.","{@drKelp}   Okay, Sweetie. Just let me know if you change your mind!",,TRUE
script|job.kelp-refuge-failure.start:0,@3359F993,"{@drKelp} Bueno, a pesar de nuestros esfuerzos, las Algas Gigantes se están apoderando del refugio.","{@drKelp}\tWell, despite our efforts, the Giant Kelp are taking over the refuge.",,TRUE
script|job.kelp-refuge-failure.start:1,@3259F800,{@player}   Espera... ¿en serio?,{@player}   Wait... en serio??,,TRUE
script|job.kelp-refuge-failure.start:2,@3559FCB9,{@player} ¡Pensaba que iba a funcionar!,{@player}   I thought it was going to work!,,TRUE
script|job.kelp-refuge-failure.start:3,@3459FB26,"{@drKelp}   Eso es ciencia, Olivia.","{@drKelp}   That's science, Olivia.",,TRUE
script|job.kelp-refuge-failure.start:4,@3759FFDF,{@drKelp}   Hacemos las mejores predicciones que podemos con la información en nuestras manos.,{@drKelp}   We make the best predictions we can with the information available to us.,,TRUE
script|job.kelp-refuge-failure.start:5,@3659FE4C,"{@drKelp}   Si las cosas no salen como habíamos planeado, aprendemos más, ajustamos nuestra forma de pensar y seguimos luchando.","{@drKelp}   If things don't turn out as planned, we learn more, adjust our thinking, and carry on.",,TRUE
script|job.kelp-refuge-failure.start:6,@395A0305,"{@player} ....Sale, mami. ¿Por dónde empezamos?","{@player}   ....Okay, Mom. Where do we start?",,TRUE
script|job.kelp-refuge-failure.start:7,@385A0172,{@drKelp}    Utiliza tu nueva aplicación de Modelos Predictivos.,{@drKelp}    I need you to use your new predictive modeling tool.,,TRUE
script|job.kelp-refuge-failure.start:8,@3B5A062B,Empieza recopilando datos en el sitio del Refugio de las Algas.,Start by gathering data from Kelp Refuge site.,,TRUE
script|job.kelp-refuge-failure.start:9,@3A5A0498,"Cuando tengas esos datos, haz una simulación y averigua qué está pasando ahí debajo.","Once you have those numbers, run a simulation and figure out what's happening down there.",,TRUE
script|job.kelp-refuge-failure.start:10,@73A1B390,{@player}   Vale. Puedo encargarme de eso.,{@player}   Okay. I can handle that.,,TRUE
script|job.kelp-refuge-failure.start:11,@74A1B523,{@player} Pero mamá... no entiendo. El Refugio era tú sueño. ¿Por qué no estás más triste sobre esto?,{@player}   But Mom... no entiendo. The Refuge is your dream. Why aren't you sadder about this?,,TRUE
script|job.kelp-refuge-failure.start:12,@75A1B6B6,"{@drKelp}   Se necesita mucho para partir mi corazón, Mija.","{@drKelp}   It takes a lot to break my heart, Mija.",,TRUE
script|job.kelp-refuge-failure.helpLeaveShip:0,@725073A7,{@player}   ¿Adónde debo ir ahora?,{@player}   Where should I go from here?,,TRUE
script|job.kelp-refuge-failure.helpLeaveShip:1,@71507214,{@guide}    Tendrás que bucear hacia el Refugio de Algas.,{@guide}    You'll need to dive to the Kelp Refuge site.,,TRUE
script|job.kelp-refuge-failure.diveSite:1,@F9B5036B,{@player}   Vaya. Mi mami tenía razón.,{@player}   Wow. Mom was right.,,TRUE
script|job.kelp-refuge-failure.diveSite:2,@FAB504FE,{@player}   Las Algas Gigantes se han apoderado de todo.,{@player}   The Giant Kelp have completely taken over.,,TRUE
script|job.kelp-refuge-failure.diveSite:3,@FBB50691,"{@guide}    Mis sensores indican que estás estresada, Oli.","{@guide}    My sensors indicate you are stressed, O.",,TRUE
script|job.kelp-refuge-failure.diveSite:4,@FCB50824,{@guide}    Quizá deberíamos hacer un experimento para determinar tus ideales condiciones ambientales.,{@guide}    Perhaps we should run an experiment to determine your ideal environmental conditions.,,TRUE
script|job.kelp-refuge-failure.diveSite:5,@FDB509B7,"{@player} ....¿Acabas de hacer un chiste, {nameof @guide}?","{@player}   ....Did you just make a joke, {nameof @guide}?",,TRUE
script|job.kelp-refuge-failure.diveSite:6,@FEB50B4A,{@player} Porque te tengo que decir que te salió muy bien.,"{@player}   Because I gotta say, it was pretty good.",,TRUE
script|job.kelp-refuge-failure.diveSite:7,@FFB50CDD,"{@guide}    Gracias, Oli.","{@guide}    Thank you, O.",,TRUE
script|job.kelp-refuge-failure.diveSite:8,@F0B4F540,{@guide}    Tenemos que reunir los datos históricos de la población.,{@guide}    We need to gather the historical population data.,,TRUE
script|job.kelp-refuge-failure.diveSite:9,@F1B4F6D3,{@guide}    A ver si puedes localizar la sonda de población.,{@guide}    See if you can track down the population probe.,,TRUE
script|job.kelp-refuge-failure.helpHistorical:0,@0A1B3F4E,{@player}   ¿Adónde debo ir ahora?,{@player}   Where should I go from here?,,TRUE
script|job.kelp-refuge-failure.helpHistorical:1,@0B1B40E1,{@guide}\tNecesitamos la población histórica. Tendrás que encontrar y escanear la sonda de población.,{@guide}\tWe need the historical population. You'll need to find and scan the population probe.,,TRUE
script|job.kelp-refuge-failure.probeCollectionComplete:0,@21EC1AFE,"{@guide}\t¡Trabajo presentable, Oli! Has reunido los datos que necesitamos.","{@guide}\tPresentable work, O! You've gathered the data we need.",,TRUE
script|job.kelp-refuge-failure.probeCollectionComplete:1,@22EC1C91,{@guide}    Tu siguiente objetivo es medir las tasas de reproducción de las algas.,{@guide}    Your next priority is to measure the reproductive rates of kelp.,,TRUE
script|job.kelp-refuge-failure.probeCollectionComplete:2,@1FEC17D8,{@guide}    Dirígete a la superficie y ve a tu Sala de Experimentos.,{@guide}    Head to the surface and go to your Experiment Room.,,TRUE
script|job.kelp-refuge-failure.helpToExperiment:0,@B22C311C,{@player}   ¿Adónde debo ir ahora?,{@player}   Where should I go from here?,,TRUE
script|job.kelp-refuge-failure.helpToExperiment:1,@B32C32AF,{@guide}\tDirígete al {h}Tanque de Medidas{/h} para medir las tasas de reproducción de las Algas.,{@guide}\tHead to the {h}Measurement Tank{/h} to measure Kelp reproduction rates.,,TRUE
script|job.kelp-refuge-failure.startExperiment:0,@834918B4,{@guide}\tNecesitas las tasas de reproducción de las algas cuando están estresadas y cuando no lo están.,{@guide}\tYou need the reproduction rates of kelp when stressed and unstressed.,,TRUE
script|job.kelp-refuge-failure.startExperiment:1,@84491A47,"Añade sólo una especie, y asegúrate de que esté alimentada y estabilizada.","Add only one species, and make sure it's fed and stabilized.",,TRUE
script|job.kelp-refuge-failure.startExperiment:2,@85491BDA,Tendrás que estudiar las algas en varios ecosistemas para obtener las reglas de cuando están estresadas y no estresadas.,You'll need to study the kelp in multiple ecosystems to obtain both stressed and unstressed rules.,,TRUE
script|job.kelp-refuge-failure.helpAtExperiment:0,@FF5CAD78,{@player} \t¿Cómo debo hacer esto de nuevo?,{@player} \tHow should I do this again?,,TRUE
script|job.kelp-refuge-failure.helpAtExperiment:1,@005CAF0B,{@guide}\tNecesitas las tasas de reproducción de las algas cuando están estresadas y cuando no lo están.,{@guide}\tYou need the reproduction rates of kelp when stressed and unstressed.,,TRUE
script|job.kelp-refuge-failure.helpAtExperiment:2,@015CB09E,Tendrás que colocar las algas en múltiples ecosistemas.,You will need to put the kelp in multiple ecosystems.,,TRUE
script|job.kelp-refuge-failure.helpAtExperiment:3,@025CB231,¿En qué lugares están estresadas y en cuáles prosperan?,"Which sites are they are stressed in, and which sites allow them to thrive?",,TRUE
script|job.kelp-refuge-failure.experimentGrowthEnd:0,@026756A6,"{@guide}\t¡Un trabajo agradable, Oli!","{@guide}\tAgreeable work, O!",,TRUE
script|job.kelp-refuge-failure.experimentGrowthEnd:2,@00675380,{@guide}\tYa mediste cuanta luz consume la {nameof GiantKelp} y las {nameof BullKelp}.,{@guide}\tAnd you have already measured how {nameof GiantKelp} and {nameof BullKelp} consume light.,,TRUE
script|job.kelp-refuge-failure.experimentGrowthEnd:3,@01675513,¡Parece que te fue util tu trabajo anterior!,Looks like your past work has come in handy!,,TRUE
script|job.kelp-refuge-failure.experimentGrowthEnd:6,@046759CC,{@guide}\tTambién tendrás que medir cómo afecta la {nameof GiantKelp} y las {nameof BullKelp} a los niveles de luz.,{@guide}\tYou will also need to measure how {nameof GiantKelp} and {nameof BullKelp} affect light levels.,,TRUE
script|job.kelp-refuge-failure.experimentGrowthEnd:7,@05675B5F,Vuelve a añadirlas al Tanque de Medición por separado... sólo que esta vez apaga los Controles Estabilizadores y enciende el Alimentador Automático.,Add them to the Measurement Tank again separately... only this time turn off the Stabilizer Controls and turn on the Auto Feeder.,,TRUE
script|job.kelp-refuge-failure.experimentConsumeEnd:0,@7FC1B741,{@guide}\tHmm. El {h}Tanque de Medidas{/h} nos ha dado algunas pistas nuevas.,{@guide}\tHmm. The {h}Measurement Tank{/h} has provided us with some new clues.,,TRUE
script|job.kelp-refuge-failure.experimentsCompleted:0,@7C24D35C,"{@player}   De acuerdo. ¿Y ahora qué, {nameof @guide}?","{@player}   Okay. What now, {nameof @guide}?",,TRUE
script|job.kelp-refuge-failure.experimentsCompleted:1,@7D24D4EF,{@guide}\t Necesitas construir un modelo que incorpore a todos estos datos.,{@guide}\tYou need to build a model that incorporates all of this data.,,TRUE
script|job.kelp-refuge-failure.experimentsCompleted:2,@7E24D682,Esto te ayudará a determinar por qué las {nameof BullKelp} se reproducen más lentamente.,This will help you determine why the {nameof BullKelp} are reproducing more slowly.,,TRUE
script|job.kelp-refuge-failure.experimentsCompleted:3,@7F24D815,Dirígete a la {nameof Modeling}.,Head to the {nameof Modeling}.,,TRUE
script|job.kelp-refuge-failure.helpBeginModel:0,@60827BF0,{@player}\t¿Qué tenemos que hacer ahora?,{@player} \tWhat do we need to do now?,,TRUE
script|job.kelp-refuge-failure.helpBeginModel:1,@61827D83,{@guide}\tAhora tenemos que construir un modelo.,{@guide}\tNow we need to build a model.,,TRUE
script|job.kelp-refuge-failure.modelingStart:0,@A5BFD2EE,{@guide}\tIntroduzcamos los datos recopilados y veamos si podemos obtener un modelo que coincidan con los datos históricos.,{@guide}\tLet's input the data we've gathered and see if we can get a model that matches historical data.,,TRUE
script|job.kelp-refuge-failure.lightDeecreaseModelingComplete:0,@EE6E986C,"{@guide}¡Lo has resuelto, Oli!","{@guide}\tYou solved it, O!",,TRUE
script|job.kelp-refuge-failure.lightDeecreaseModelingComplete:1,@EF6E99FF,"{@player} Sí, supongo que sí.",{@player}   Yeah. I guess so.,,TRUE
script|job.kelp-refuge-failure.lightDeecreaseModelingComplete:2,@F06E9B92,{@guide}    Ahora puedes ayudar a tu madre a entender por qué fracasó el Refugio de Algas.,{@guide}    Now you can help your mother understand why the Kelp Refuge failed.,,TRUE
script|job.kelp-refuge-failure.lightDeecreaseModelingComplete:3,@F16E9D25,{@guide}    Es hora de volver a la estación.,{@guide}    Time to head back to the station.,,TRUE
script|job.kelp-refuge-failure.helpReportBack:0,@75DE6B7B,{@player}\t¿Qué tenemos que hacer ahora?,{@player} \tWhat do we need to do now?,,TRUE
script|job.kelp-refuge-failure.helpReportBack:1,@74DE69E8,{@guide}\tRegresa a la estación de investigación y comparte tus descubrimientos.,{@guide}\tReturn to the research station and share your findings.,,TRUE
script|job.kelp-refuge-failure.modelSuggestions:2,@0F3F672D,{@guide}    ¡Ya terminaste con esta parte! Dirígete a la ficha {h}Describir{/h}.,{@guide}    You're done with this portion! Head to the {h}Describe{/h} tab next.,,TRUE
script|job.kelp-refuge-failure.modelSuggestions:4,@093F5DBB,"{@guide}    Una vez que haygas importado tus hechos y guardado el modelo Visual, ¡estaremos listos para crear nuestro Modelo de descripción!","{@guide}    Once you import your facts and save the Visual model, we should be good to make our Describe model!",,TRUE
script|job.kelp-refuge-failure.modelSuggestions:8,@053F576F,{@guide}    Es hora de comprobar tu modelo en la ficha {h}Describir{/h}.,{@guide}    Time to try out your model in the {h}Describe{/h} tab.,,TRUE
script|job.kelp-refuge-failure.modelSuggestions:10,@8BC7B10C,{@guide}    Parece que no tenemos suficiente información para completar nuestro modelo con precisión.,{@guide}    Seems like we don't have enough information to complete our model accurately.,,TRUE
script|job.kelp-refuge-failure.modelSuggestions:11,@8CC7B29F,"Busca {h}signos de interrogación{/h} en la interfaz del modelo Visual, esos señalan dónde podemos necesitar más datos.","Look for {h}question marks{/h} in the  Visual model interface, those point to where we may need more data.",,TRUE
script|job.kelp-refuge-failure.suggestReproduce:0,@32A73B30,{@guide}    ¿Conseguiste todas las frecuencias de reproducción?,{@guide}    Did you get all the reproduction rates?,,TRUE
script|job.kelp-refuge-failure.suggestObserve:0,@FA2FA85B,{@guide}    ¿Estás segura de haber observado todas las interacciones?,{@guide}    Are you sure you have observed all the interactions here?,,TRUE
script|job.kelp-refuge-failure.suggestMeasureEnviro:0,@23ED2F12,{@guide}    ¿Estás segura de que averiguaste todas las formas en que los distintos organismos afectan a las condiciones del agua? El {h}Tanque de Medidas{/h} aún puede ser útil.,{@guide}    Are you sure you've found out all the ways the different organisms affect the water conditions? The {h}Measurement Tank{/h} may still be useful.,,TRUE
script|job.kelp-refuge-failure.catchVisitSite:0,@2520900C,{@guide} \t{@guide} Dirígete al Sitio D. Tendrás que echar un vistazo.,{@guide}   \tHead to Site D. You'll need to take a look around.,,TRUE
script|job.kelp-refuge-failure.catchHistPop:0,@716CA0C7,{@guide} \tTendrás que recoger datos de la sonda de población del Sitio D.,{@guide}\tYou'll need to collect data from the population probe at site D.,,TRUE
script|job.kelp-refuge-failure.catchGrowthRates:0,@C90D2D56,"{@guide}    Coloca algunas {nameof GiantKelp} en el Tanque de Medidas utilizando agua de diferentes ecosistemas. A continuación, céntrate en las tasas de reproducción.",{@guide}    Place some {nameof GiantKelp} into the Measurement Tank using water from different ecosystems. Then focus on the reproductive rates.,,TRUE
script|job.kelp-refuge-failure.catchGrowthRatesBull:0,@760772BF,"{@guide}\tColoca un poco de {nameof BullKelp} en el Tanque de Medidas utilizando agua de diferentes ecosistemas. Depues, fíjate en las tasas de reproducción.",{@guide}\tPlace some {nameof BullKelp} into the Measurement Tank using water from different ecosystems. Then focus on the reproduction rates.,,TRUE
script|job.kelp-refuge-failure.catchLightRatesGiant:0,@8B505418,"{@guide}\tColoca algas gigantes en el Tanque de Medición utilizando agua de diferentes ecosistemas. A continuación, fíjate en la cantidad de luz que consumen.",{@guide}\tPlace some {nameof GiantKelp} into the Measurement Tank using water from different ecosystems. Then focus on how much light they consume.,,TRUE
script|job.kelp-refuge-failure.catchLightRatesBull:0,@A47F99FE,"{@guide}\tColocaalgunas (nameof GiantKelp} hacía el Tankee de Medidas utilizando agua de diferentes ecosistemas. Despues, fíjate en la cantidad de luz que consumen.",{@guide}\tPlace some {nameof BullKelp} into the Measurement Tank using water from different ecosystems. Then focus on how much light they consume.,,TRUE
script|job.kelp-refuge-failure.catchNewModel:0,@72E65307,{@guide}\tCrea un Modelo de Sincronización de la {nameof GiantKelp} y las {nameof BullKelp} en el Refugio.,{@guide}\tCreate a Sync Model of {nameof GiantKelp} and {nameof BullKelp} at the Refuge site.,,TRUE
script|job.kelp-refuge-failure.catchGetPaid:0,@4A82EC82,{@guide}\tEs hora de volver al {m}Estación de Investigaciones{/m} y contar a {nameof @drKelp} lo que descubriste .,{@guide}\tTime to head back to the {m}research station{/m} and tell {nameof @drKelp} what you discovered.,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:1,@3496590F,{@drKelp} Olivia! Estoy anciosa de escuchar que descubrsite!,{@drKelp} Olivia! I'm eager to hear what you discovered.,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:2,@35965AA2,{@drKelp} Pero porqué fracasó el refugio para las {nameof BullKelp}?,{@drKelp} Why did the Refuge fail for the {nameof BullKelp}?,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:3,@36965C35,El agua está en la mala temperatura.,The water is the wrong temperature.,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:4,@2F965130,Las Algas de Toro se estan reproduciendo más despacio de lo que pensabamos.,The Bull Kelp are reproducing at a slower rate than expected.,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:5,@309652C3,Los Erizos de mar solamente se estan comiendo las Algas deToro.,The urchins are only eating the Bull Kelp.,,TRUE
script|job.kelp-refuge-failure.argue.chooseClaim:6,@31965456,Te contestaré después,I'm not sure. Let me get back to you.,,TRUE
script|job.kelp-refuge-failure.argue.notReady:0,@CEFD22C5,"{@drKelp} Está bien, Mijita. Estaré aquí cuando estés lista.","{@drKelp} Okay, Mija. I'll be here whenever you're ready.",,TRUE
script|job.kelp-refuge-failure.argue.wrongTemp:0,@842E359C,{@drKelp}\tPuess. Eso no puede ser correcto.,{@drKelp}\tHmmm. That can't be.,,TRUE
script|job.kelp-refuge-failure.argue.wrongTemp:1,@852E372F,{@drKelp}Ya sabemos que las Algas de Toro se prosperan en temperaturas de 14°C.,{@drKelp}    We already know that Bull Kelp thrive at 14°C.,,TRUE
script|job.kelp-refuge-failure.argue.wrongTemp:2,@862E38C2,{@drKelp} Debe ser otra cosa.,{@drKelp}   It must be something else.,,TRUE
script|job.kelp-refuge-failure.argue.pickyUrchins:0,@A1BF50E9,"{@drKelp}. No me suena, Mijita.","{@drKelp}  That doesn't quite make sense, Mija.",,TRUE
script|job.kelp-refuge-failure.argue.pickyUrchins:1,@A0BF4F56,(@drKelp} Ya determinaste que los Erizos se comen los dos tipos de Alga.,{@drKelp}  You've already determined that Urchins eat both types of Kelp.,,TRUE
script|job.kelp-refuge-failure.argue.pickyUrchins:2,@9FBF4DC3,{@drKelp} Tienes otra teoría?,{@drKelp}   Do you have another theory?,,TRUE
script|job.kelp-refuge-failure.argue.slowGrowthTransition:0,@66FD6340,{@drKelp}\t¿Por qué?,{@drKelp}\tWhy?,,TRUE
script|job.kelp-refuge-failure.argue.slowGrowth:0,@BF3673CF,"{@drKelp}\tPuessi, eso podría ser el problema. ",{@drKelp}\tWhat is causing their stress?,,TRUE
script|job.kelp-refuge-failure.argue.defendClaim:3,@D93B4E5A,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.kelp-refuge-failure.argue.defendClaim:6,@D63B49A1,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-refuge-failure.argue.correctFacts:1,@C41BA56B,"{@drKelp}\tPuessi, eso podría ser el problema. ","{@drKelp}\tHmmm. Yes, that could be the problem.",,TRUE
script|job.kelp-refuge-failure.argue.incorrectFacts:0,@DD435913,"{@drKelp} Eso no lo explica, Olivia. ¿Hiciste un modelo del sitio?","{@drKelp} That doesn't explain it, Olivia.",,TRUE
script|job.kelp-refuge-failure.argue.slowGrowthModel:0,@FCE379F8,{@drKelp}\t Muestrame tu modelo. ¿Se han incluido los factores de por qué las {nameof BullKelp} se reproducen más lentamente?,{@drKelp}\tShow me your model. Does it include these factors for why the {nameof BullKelp} are reproducing more slowly?,,TRUE
script|job.kelp-refuge-failure.argue.defendClaimModel:3,@109753A9,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.kelp-refuge-failure.argue.defendClaimModel:6,@13975862,Te contestaré después,Let me get back to you,,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:1,@3C42FA5A,{@drKelp}\tVaya. Entonces los dos tipos de Algas estaban bien. Pero luego la {nameof GiantKelp} empezó a bloquear la luz. Entonces se empezó a estresar la {nameof BullKelp}.,"{@drKelp}\tWow. So both types of kelp were doing fine, but then the {nameof GiantKelp} started blocking the light, stressing the {nameof BullKelp}.",,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:2,@3B42F8C7,"{@drKelp}\t¡Excelente trabajo, Olivia!","{@drKelp}\tExcellent work, Olivia!",,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:3,@3A42F734,{@player} À qué te refieres? El refugio fracasó!,"{@player}  What do you mean, excellent? The Refuge failed!",,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:4,@3942F5A1,{@drKelp} Si. Pero ahora sabemos por qué. Y vamos hacer algo diferente la próxima vez.,"{@drKelp}  Yes. But now we understand why, and we can try something different next time.",,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:5,@3842F40E,{@drKelp} Así es la ciencia. Despacito y metódico.,{@drKelp}  That's science. Slow. Methodical.,,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:6,@3742F27B,{@player} Te apuesto que Mer ya se hubiera dado cuenta.,{@player}  I bet Mer would've figured it out by now.,,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:7,@3642F0E8,"{@drKelp}  ¿Eh? ¿Qué fue eso, Mija?","{@drKelp}  Hm? What was that, Mija?",,TRUE
script|job.kelp-refuge-failure.argue.correctFactsModel:8,@3542EF55,"{@player}  Nada, mamá. Sólo... volvemos al principio, supongo.","{@player}  Nothing, Mom. Just... back to square one, I guess.",,TRUE
script|job.kelp-refuge-failure.argue.incorrectFactsModel:0,@3FD2000C,"{@drKelp} Eso no lo explica, Olivia. ¿Hiciste un modelo del sitio?","{@drKelp} That doesn't explain it, Olivia. Did you make a model of the site?",,TRUE
script|job.kelp-refuge-failure.argue.giveUp:1,@948ABE4E,"{@drKelp} Está bien, cariño. Vuelve a llamarme cuando estés lista.","{@drKelp} Okay, Sweetie. Get back to me when you're ready.",,TRUE
script|job.kelp-refuge-failure-simulation.start:0,@2CCD587D,"{@drKelp}\tGracias, Olivia. Significa mucho para mí que estés aquí.","{@drKelp}\tGracias, Olivia. It means so much that you're here.",,TRUE
script|job.kelp-refuge-failure-simulation.start:1,@2BCD56EA,"{@player}   Claro, mami. Estamos juntas en esto.","{@player}   Duh, Mom. We're in this together.",,TRUE
script|job.kelp-refuge-failure-simulation.start:2,@2ACD5557,¿Cuál es nuestro siguiente paso?,So what's our next move?,,TRUE
script|job.kelp-refuge-failure-simulation.start:3,@29CD53C4,{@drKelp}   Sabemos que el Refugio de Mer está fallando.,{@drKelp}   We know Mer's Refuge is failing.,,TRUE
script|job.kelp-refuge-failure-simulation.start:4,@28CD5231,{@drKelp}   Tu trabajo consiste en averiguar qué ocurrirá si no intervenimos.,{@drKelp}   Your job is to figure out what will happen if we don't intervene.,,TRUE
script|job.kelp-refuge-failure-simulation.start:5,@27CD509E,{@player} Quiero decir... parece bastante obvio que todas las Algas de Toro morirán.,{@player}   I mean... it seems pretty obvious that the Bull Kelp will all die off.,,TRUE
script|job.kelp-refuge-failure-simulation.start:6,@26CD4F0B,¿Realmente necesitamos perder el tiempo demostrándolo?,Do we really need to waste time proving it?,,TRUE
script|job.kelp-refuge-failure-simulation.start:7,@25CD4D78,"{@drKelp}   No es una pérdida de tiempo, Olivia. Necesitamos datos concretos. Datos.","{@drKelp}   It's not a waste, Olivia. We need specifics. Data.",,TRUE
script|job.kelp-refuge-failure-simulation.start:8,@24CD4BE5,{@player} Pero mami...,{@player}   But Mom...,,TRUE
script|job.kelp-refuge-failure-simulation.start:9,@23CD4A52,"{@drKelp}Ve a la {nameof Modeling} y consígueme algunas respuestas, ¿sale, cariño?","{@drKelp}\tHead to your {nameof Modeling} and get some answers for me, okay, Sweetie?",,TRUE
script|job.kelp-refuge-failure-simulation.start:10,@CE3FB92E,{@player}   Sale y vale.,{@player}   Okay. Got it.,,TRUE
script|job.kelp-refuge-failure-simulation.helpGoToModeling:0,@D0CDDEA0,"{@player}   ¿Adónde debo ir a continuación, {nameof @guide}?","{@player}   Where should I go from here, {nameof @guide}?",,TRUE
script|job.kelp-refuge-failure-simulation.helpGoToModeling:1,@D1CDE033,{@guide}\t¡Tu aplicación de Modelos Predictivos va a ser perfecta para esta tarea!,{@guide}\tYour Predictive Modeling Tool should be perfect for this task!,,TRUE
script|job.kelp-refuge-failure-simulation.helpGoToModeling:2,@D2CDE1C6,{@guide}   Ve a la {nameof Modeling},{@guide}    Head to the {nameof Modeling} on your ship.,,TRUE
script|job.kelp-refuge-failure-simulation.helpGoToModeling:6,@D6CDE812,{@guide}\t Vamos a la {nameof Modeling},{@guide}\tLet's head to the {nameof Modeling},,TRUE
script|job.kelp-refuge-failure-simulation.modelingStart:0,@E87B99EC,{@guide}\tLa aplicación de Modelos Predictivos utilizará tus datos para predecir el resultado más probable para la Alga de Toro.,{@guide}\tThe Predictive Modeling Tool will use your data to predict the most likely outcome for the Bull Kelp.,,TRUE
script|job.kelp-refuge-failure-simulation.modelingStart:1,@E97B9B7F,"{@player}   Buenísimo. Así que, básicamente, vamos a averiguar si la Alga de Toro está muriendo rápido, o muriendo super rápido.","{@player}   Great. So basically, we get to find out if the Bull Kelp is dying fast, or dying super fast.",,TRUE
script|job.kelp-refuge-failure-simulation.modelingStart:2,@EA7B9D12,"{@guide}    ¡Exactamente, Oli!","{@guide}    Exactly, O!",,TRUE
script|job.kelp-refuge-failure-simulation.modelingStart:3,@EB7B9EA5,{@guide}    Mis sensores indican que estás experimentando tristeza. O posiblemente hambre.,{@guide}    My sensors indicate you are experiencing sadness. Or possibly hunger.,,TRUE
script|job.kelp-refuge-failure-simulation.modelingStart:4,@E47B93A0,"{@guide}    ¿Te gustaría visitar a la medusa de apoyo emocional del los Bosque de Algas, Kevin?","{@guide}    Would you like to visit the Kelp Forest's emotional support jellyfish, Kevin?",,TRUE
