script|job.coral-check-up.suggestReproduce:0, guide, , "{@guide}    Did you get all the reproduction rates?"
script|job.coral-check-up.suggestObserve:0, guide, , "{@guide}    Are you sure you have observed all the interactions here?"
script|job.coral-check-up.suggestMeasure:0, guide, , "{@guide}    You may need to measure the rates of interactions."
script|job.coral-check-up.catchFindStress:0, player, , "{@player} What now, {nameof @guide}?"
script|job.coral-check-up.catchFindStress:1, guide, , "{@guide}   You need to do some experiments on the {nameof BlueTang}."
script|job.coral-check-up.catchFindMicro:0, player, , "{@player} What should I do now, {nameof @guide}?"
script|job.coral-check-up.catchFindMicro:1, guide, , "{@guide}    Go to {h}Site S{/h} and scan for microorganisms."
script|job.coral-check-up.catchCountIck:0, player, , "{@player}\tWhat's our next move, {nameof @guide}?"
script|job.coral-check-up.catchCountIck:1, guide, , "{@guide}    Get a population count of the {nameof Ick} microorganism at {h}Site S{/h} that you saw on the {nameof BlueTang}."
script|job.coral-check-up.catchCountIck:2, , , "You will need to use both the {nameof Microscope} and the {nameof ROVTagger} for counting microscopic organisms."
script|job.coral-check-up.catchObserveIck:0, player, , "{@player} What now, {nameof @guide}?"
script|job.coral-check-up.catchObserveIck:1, guide, , "{@guide}   You need to {map-name}Observe{/map-name} the interactions between {nameof BlueTang} and {nameof Ick}."
script|job.coral-check-up.catchReviseVisual:0, player, , "{@player} What should I do next, {nameof @guide}?"
script|job.coral-check-up.catchReviseVisual:2, guide, , "{@guide}    Let's see if we can make a {item}more descriptive model{/item} based on our newly acquired data."
script|job.coral-check-up.catchReviseVisual:4, guide, , "{@guide}    Remake your visual model based on your new {nameof Ick} data."
script|job.coral-check-up.catchReport:0, player, , "{@player} Okay, {nameof @guide}. What should I do next?"
script|job.coral-check-up.catchReport:1, guide, , "{@guide}    Present your new model to {nameof @profCoral} back at the {nameof RS-Coral}!"
script|job.coral-check-up.argue.intro:0, profCoral, , "{@profCoral}  Let's work through this, step by step."
script|job.coral-check-up.argue.intro:1, , , "What's going on with the {nameof BlueTang}?"
script|job.coral-check-up.argue.intro:3, , , "The Ick are making them stressed!"
script|job.coral-check-up.argue.intro:5, , , "I'm still not sure..."
script|job.coral-check-up.argue.ickStressing:1, profCoral, , "{@profCoral}\tOh, that's right. You already showed me that."
script|job.coral-check-up.argue.ickStressing:5, profCoral, , "{@profCoral}  How do you know?"
script|job.coral-check-up.argue.presentFactsIckStressing:0, , , "Present facts from AQOS"
script|job.coral-check-up.argue.presentFactsIckStressing:3, , , "Let me get back to you."
script|job.coral-check-up.argue.incorrectIckStressing:0, profCoral, , "{@profCoral}\tI'm not seeing how that shows {nameof Ick} stresses {nameof BlueTang}."
script|job.coral-check-up.argue.incorrectIckStressing:1, , , "Do you want to try something else?"
script|job.coral-check-up.argue.incorrectIckStressing:3, profCoral, , "{@profCoral}\tWhy do you say the {nameof Ick} are stressing the {nameof BlueTang}?"
script|job.coral-check-up.argue.transition:1, profCoral, , "{@profCoral}\tI was afraid that might be the case."
script|job.coral-check-up.argue.transition:2, , , "Did adding {nameof Ick} fix your model?"
script|job.coral-check-up.argue.presentFacts:0, , , "Present facts from AQOS"
script|job.coral-check-up.argue.presentFacts:3, , , "Let me get back to you."
script|job.coral-check-up.argue.correctModel:0, profCoral, , "{@profCoral} Well done, Ollie."
script|job.coral-check-up.argue.correctModel:1, , , "Now we understand more about the effects of Ick on Blue Tang."
script|job.coral-check-up.argue.correctModel:2, player, , "{@player}\t So... what's the solution?"
script|job.coral-check-up.argue.correctModel:3, player, , "{@player}\tHow are we going to get rid of the Ick and save the Tang?"
script|job.coral-check-up.argue.correctModel:4, profCoral, , "{@profCoral} It's not that simple, Ollie. The problems at Site S are... to put it mildly... complex."
script|job.coral-check-up.argue.correctModel:5, , , "But don't worry. I have a feeling the data you gathered will come in handy sooner than you think."
script|job.coral-check-up.argue.incorrectModel:1, profCoral, , "{@profCoral}\tAh, I see you revised your {item}Visual{/item} model!"
script|job.coral-check-up.argue.incorrectModel:2, , , "Where you able to build a more {h}Descriptive model{/h}?"
script|job.coral-check-up.argue.incorrectModel:4, , , "Oh wait, isn't this your old model?"
script|job.coral-check-up.argue.incorrectModel:5, , , "Did adding {nameof Ick} allow you to make a new model?"
script|job.coral-check-up.argue.incorrectModel:7, , , "Oh wait, isn't this your old model?"
script|job.coral-check-up.argue.incorrectModel:8, , , "Did adding {nameof Ick} allow you to make a new model?"
script|job.coral-check-up.argue.incorrectModel:10, , , "Hmmmm | I'm not sure I see the connection to your model of the Ick and Algae..."
script|job.coral-check-up.argue.incorrectModel:11, , , "Do you want to try something else?"
script|job.coral-check-up.argue.incorrectModel:12, , , "Did your data on the {nameof Ick} allow you to make a new model?"
script|job.coral-check-up.argue.incorrectModel:15, profCoral, , "{@profCoral}\tWhy do you say the Ick are stressing the Tang?"
script|job.coral-check-up.argue.giveUp:0, profCoral, , "{@profCoral}\tOkay, Ollie. Get back to me when you're ready."
script|job.coral-turtle-population.start:0, profCoral, , "{@profCoral}\tI need an updated count of the Loggerhead Turtle population here at {h}Site V{/h}."
script|job.coral-turtle-population.start:1, , , "Can you help out with that, Ollie?"
script|job.coral-turtle-population.start:2, player, , "{@player}\t\tOf course!"
script|job.coral-turtle-population.start:3, profCoral, , "{@profCoral}    All right, then. Thank you."
script|job.coral-turtle-population.start:4, player, , "{@player}\t...."
script|job.coral-turtle-population.start:5, player, , "{@player}\tIs that... it?"
script|job.coral-turtle-population.start:6, profCoral, , "{@profCoral} Hmm? Oh, yes. You'll need to go outside and use your Scanner to locate a Turtle."
script|job.coral-turtle-population.start:7, , , "Then switch to Counting mode and get a representative sample of the Turtle population."
script|job.coral-turtle-population.start:9, profCoral, , "{@profCoral}\tThough, it looks like you've already scanned a Turtle. And you've counted them, too!"
script|job.coral-turtle-population.start:10, , , "Well, then. I guess we can dive right into it."
script|job.coral-turtle-population.start:13, profCoral, , "{@profCoral}\tThough, it looks like you've already scanned a Turtle. So all that's left to do is count them."
script|job.coral-turtle-population.start:15, player, , "{@player}\tCool. You can <i>count</i> on me!"
script|job.coral-turtle-population.start:16, profCoral, , "{@profCoral}\t..."
script|job.coral-turtle-population.start:17, player, , "{@player}\tOookay then. I'll be back soon."
script|job.coral-turtle-population.helpGoToSiteV:0, player, , "{@player}   I think I'm lost."
script|job.coral-turtle-population.helpGoToSiteV:1, guide, , "{@guide}\tSee if you can find Site V. It should be nearby."
script|job.coral-turtle-population.diveSite:0, player, , "{@player} Wow. It's beautiful out here!"
script|job.coral-turtle-population.diveSite:1, player, , "{@player} No wonder {nameof @profCoral} calls his station Serenity Meadows."
script|job.coral-turtle-population.diveSite:2, , , "There's something so calming about this place."
script|job.coral-turtle-population.diveSite:3, guide, , "{@guide}  Yes. And so much new data to gather!"
script|job.coral-turtle-population.diveSite:5, guide, , "{@guide}  See if you can find a turtle to scan, O!"
script|job.coral-turtle-population.helpAtSiteV:0, player, , "{@player}   Can you remind me what to do, {nameof @guide}?"
script|job.coral-turtle-population.helpAtSiteV:2, guide, , "{@guide}  Your first task is to scan a turtle. Then use your Count mode to estimate the population!"
script|job.coral-turtle-population.helpAtSiteV:5, guide, , "{@guide}  You've gathered all the data you need. Time to report back to the Station!"
script|job.coral-turtle-population.helpAtSiteV:7, guide, , "{@guide}   Switch to Count mode and navigate past as many Turtles as you can!"
script|job.coral-turtle-population.navigation.goBackUp:0, player, , "{@player} Ooh, that was great. I love Count Mode."
script|job.coral-turtle-population.navigation.goBackUp:1, guide, , "{@guide} I knew you'd come around to the thrill of obtaining new data, O!"
script|job.coral-turtle-population.navigation.goBackUp:2, guide, , "{@guide} Should we continue gathering more? Perhaps another count, just to be safe?"
script|job.coral-turtle-population.navigation.goBackUp:3, player, , "{@player} Sorry, V. I think {nameof profCoral} is waiting for us."
script|job.coral-turtle-population.navigation.return:0, guide, , "{@guide} Hmm. It appears you didn't get a representative count of the Turtles."
script|job.coral-turtle-population.navigation.return:1, guide, , "{@guide}  I would suggest returning to {h}Site V{/h}."
script|job.coral-turtle-population.navigation.return.again:0, guide, , "{@guide}   \tYou still need to count the Loggerhead Turtles at {h}Site V{/h}."
script|job.coral-turtle-population.helpBackToShip:0, player, , "{@player} \tWhere should I go from here, {nameof @guide}?"
script|job.coral-turtle-population.helpBackToShip:1, guide, , "{@guide}\tYou need to return to the Serenity Meadows station. {nameof @profCoral} is waiting for you there."
script|job.coral-turtle-population.atShip:0, player, , "{@player}   What should I do now, {nameof @guide}?"
script|job.coral-turtle-population.atShip:1, guide, , "{@guide} You will need to return to the station and report your findings!"
script|job.coral-turtle-population.helpBackAtShip:0, player, , "{@player} \tWhat should I do now, {nameof @guide}?"
script|job.coral-turtle-population.helpBackAtShip:1, guide, , "{@guide}\tYou will need to return to the station and report your findings to {nameof @profCoral}."
script|job.coral-turtle-population.catchScanTurtle:0, player, , "{@player} What should I do now, {nameof @guide}?"
script|job.coral-turtle-population.catchScanTurtle:1, guide, , "{@guide}  You need to find a turtle and scan it!"
script|job.coral-turtle-population.catchCountTurtle:0, player, , "{@player} Okay. What now, {nameof @guide}?"
script|job.coral-turtle-population.catchCountTurtle:1, guide, , "{@guide}  Count the turtle population at {h}Site V{/h}!"
script|job.coral-turtle-population.catchReportBack:0, player, , "{@player} What now, {nameof @guide}?"
script|job.coral-turtle-population.catchReportBack:1, guide, , "{@guide}  You need to talk to {nameof profCoral} at the Serenity Meadows research station."
script|job.coral-turtle-population.argue.intro:4, profCoral, , "{@profCoral} Let's see what you found out, O."
script|job.coral-turtle-population.argue.intro:5, , , "What is the current {nameof LoggerheadTurtle} population at {nameof ReefEdge}? (It should be in the {h}Sites{/h} tab of {h}AQOS{/h}.)"
script|job.coral-turtle-population.argue.showClaim:1, , , "Present facts from AQOS"
script|job.coral-turtle-population.argue.showClaim:4, , , "Let me get back to you."
script|job.coral-turtle-population.argue.incorrectPopulation:1, profCoral, , "{@profCoral} Hmmm. No, that's not right."
script|job.coral-turtle-population.argue.giveUp:0, profCoral, , "{@profCoral} Of course. Take your time, O. Slow and steady."
script|job.coral-turtle-population.end:0, profCoral, , "{@profCoral} Wonderful. Muchas gracias, O."
script|job.coral-turtle-population.end:1, player, , "{@player}\t De nada, Professor!"
script|job.coral-turtle-population.end:2, , , "¿Tienes otros trabajos por aquí? I'd love to keep exploring this place. Plus, my A.I. is jonesing for some data."
script|job.coral-turtle-population.end:3, profCoral, , "{@profCoral}  Hmmmm. Yes. We could always use the help."
script|job.coral-turtle-population.end:4, , , "There's a new population to study by the reef edge."
script|job.coral-turtle-population.end:5, , , "And, well. You heard {nameof @coralMechanic}'s concerns over the Lionfish."
script|job.coral-turtle-population.end:6, player, , "{@player}\tYeah. Those things sound pretty scary."
script|job.coral-turtle-population.end:7, , , "...."
script|job.coral-turtle-population.end:8, , , "So should I stick around, or...?"
script|job.coral-turtle-population.end:9, profCoral, , "{@profCoral} Hmmm? Yes, if you'd like."
script|job.coral-turtle-population.end:10, , , "Feel free to check the job board to see what's available."
script|job.coral-turtle-population.end:13, profCoral, , "{@profCoral}\t...Though looking at your sub, you may need some new capabilities before you are ready to take any of them on."
script|job.coral-turtle-population.end:14, , , "Have you considered stopping by {nameof coralMechanic}'s shop?"
script|job.coral-turtle-population.end:16, profCoral, , "{@profCoral}\t...Though looking at your sub, you may need some new capabilities before you are ready to take any of them on."
script|job.coral-turtle-population.end:17, , , "Once you've saved some more money, consider stopping by {nameof coralMechanic}'s shop."
script|job.coral-turtle-stability.start:0, profCoral, , "{@profCoral}  Oh, I'm glad you'll be learning more about our turtles! Aren't they wonderful?"
script|job.coral-turtle-stability.start:1, , , "The ecosystem has been thriving here at Serenity Meadows... especially our turtles."
script|job.coral-turtle-stability.start:2, , , "I'd like to find out what's keeping turtles so happy."
script|job.coral-turtle-stability.start:3, player, , "{@player}     Awww. That's so heartwarming, Professor."
script|job.coral-turtle-stability.start:4, , , "Sounds like my mom's dream job. I mean, except with otters and kelp instead of turtles."
script|job.coral-turtle-stability.start:5, , , "What should I do first?"
script|job.coral-turtle-stability.start:6, profCoral, , "{@profCoral}  You'll need to scan all the species here at Serenity Meadow."
script|job.coral-turtle-stability.start:7, , , "Then run some experiments to see what the turtles eat!"
script|job.coral-turtle-stability.helpLeaveShip:0, player, , "{@player}   Where should I go from here?"
script|job.coral-turtle-stability.helpLeaveShip:1, guide, , "{@guide}\tYou will need to head to Site V."
script|job.coral-turtle-stability.helpGoToSiteR:0, player, , "{@player}   Where should we go next, {nameof @guide}?"
script|job.coral-turtle-stability.helpGoToSiteR:1, guide, , "{@guide}\tYou need to find Site V, and then dive!"
script|job.coral-turtle-stability.helpAtSiteR:0, player, , "{@player}   Okay, {nameof @guide}. Is that everything?"
script|job.coral-turtle-stability.helpAtSiteR:2, guide, , "{@guide}  I believe so! Time to head back to the AquaLab and find out what the turtles eat."
script|job.coral-turtle-stability.helpAtSiteR:4, guide, , "{@guide}  Hmmm. I believe you've missed something, O."
script|job.coral-turtle-stability.helpAtSiteR:5, , , "Make sure you've scanned the tiny organisms swimming in the cloudy spots, and the coral, as well."
script|job.coral-turtle-stability.navigation.goBackUp:0, player, , "{@player}   Well, I believe I've scanned everything I can."
script|job.coral-turtle-stability.navigation.goBackUp:1, player, , "{@player} You know, after spending some time here, I can see why {nameof @profCoral} is so obsessed with the turtles."
script|job.coral-turtle-stability.navigation.goBackUp:2, , , "They're almost as adorable as Ovid!"
script|job.coral-turtle-stability.navigation.goBackUp:3, guide, , "{@guide} Ah, yes! Your probably-dead otter friend!"
script|job.coral-turtle-stability.navigation.goBackUp:4, player, , "{@player} Nope, no negativity here, V. It's called Serenity Meadows for a reason."
script|job.coral-turtle-stability.navigation.goBackUp:5, guide, , "{@guide} Processing... processing..."
script|job.coral-turtle-stability.navigation.goBackUp:6, guide, , "{@guide} Ah, yes! Your probably-dead-but-possibly-geriatric otter friend!"
script|job.coral-turtle-stability.navigation.goBackUp:7, player, , "{@player} Um. Slightly better, I guess."
script|job.coral-turtle-stability.navigation.goBackUp:8, , , "What should we do now, {nameof @guide}?"
script|job.coral-turtle-stability.navigation.goBackUp:9, guide, , "{@guide}  You've gathered all the data you need here. It's time to return to the AquaLab!"
script|job.coral-turtle-stability.navigation.return:0, player, , "{@player}   Do you think we have everything, {nameof @guide}?"
script|job.coral-turtle-stability.navigation.return:2, guide, , "{@guide}   Affirmative, O! Time to head back to the ship."
script|job.coral-turtle-stability.navigation.return:4, guide, , "{@guide}   Hmm... I believe there's more you need to find. I suggest diving back down."
script|job.coral-turtle-stability.navigation.return:5, guide, , "{@guide}   Make sure to get all the tiny organisms swimming around in the cloudy spots, and the coral, too."
script|job.coral-turtle-stability.helpBackToShip:0, player, , "{@player} \tWhat now, {nameof @guide}?"
script|job.coral-turtle-stability.helpBackToShip:1, guide, , "{@guide}\tReturn to your ship and conduct some experiments!"
script|job.coral-turtle-stability.atShip:0, player, , "{@player}   What should I do now, {nameof @guide}?"
script|job.coral-turtle-stability.atShip:1, guide, , "{@guide}   \tHead to the {nameof Experimentation} and see what the turtles eat!"
script|job.coral-turtle-stability.startExperiment:0, guide, , "{@guide} Now you need to determine what the turtles eat."
script|job.coral-turtle-stability.startExperiment:1, , , "Add the species from Site V to your Observation Tank!"
script|job.coral-turtle-stability.helpDoExperiment:0, player, , "{@player} \tWhat kind of experiment do we need, {nameof @guide}?"
script|job.coral-turtle-stability.helpDoExperiment.InExperiment:1, guide, , "{@guide}    Is anything interacting with the {pluralnameof Copepod}?"
script|job.coral-turtle-stability.helpDoExperiment.InExperiment:3, guide, , "{@guide}    Is anything interacting with the {pluralnameof QueenConch}?"
script|job.coral-turtle-stability.helpDoExperiment.InExperiment:5, guide, , "{@guide}    Is anything interacting with the {pluralnameof WhiteShrimp}?"
script|job.coral-turtle-stability.helpDoExperiment.InExperiment:7, guide, , "{@guide}    I'm not sure it's possible to obtain any new information from this experiment."
script|job.coral-turtle-stability.helpDoExperiment.InExperiment:8, , , "I suggest adding some of the swimmers, like {pluralnameof WhiteShrimp} or {pluralnameof Copepod}."
script|job.coral-turtle-stability.helpDoExperiment.TankView:0, guide, , "{@guide}    You've scanned some new species. Now you need to see which of them the turtles eat."
script|job.coral-turtle-stability.helpDoExperiment.TankView:2, guide, , "{@guide}    You have added some {pluralnameof Copepod}! What might it interact with?"
script|job.coral-turtle-stability.helpDoExperiment.TankView:4, guide, , "{@guide}    You have added some {pluralnameof QueenConch}! What might it interact with?"
script|job.coral-turtle-stability.helpDoExperiment.TankView:6, guide, , "{@guide}    You have added some {pluralnameof WhiteShrimp}! What might it interact with?"
script|job.coral-turtle-stability.helpDoExperiment.TankView:8, guide, , "{@guide}    I suggest adding some {pluralnameof Copepod}."
script|job.coral-turtle-stability.helpDoExperiment.None:0, guide, , "{@guide}    You've scanned some new species. Now you need to see which of them the turtle eats."
script|job.coral-turtle-stability.helpDoExperiment.None:1, , , "Run an {h}Observation Tank{/h} experiment and see what you discover."
script|job.coral-turtle-stability.helpReturnExperiment:0, player, , "{@player} What should I be doing here, {nameof @guide}?"
script|job.coral-turtle-stability.helpReturnExperiment:1, guide, , "{@guide}  Try observing the turtles individually with each species to make sure you've obtained all the eat rules."
script|job.coral-turtle-stability.completedExperiment:0, guide, , "{@guide} Adequate work, O! You've obtained all the facts about what Turtles eat!"
script|job.coral-turtle-stability.completedExperiment:1, guide, , "{@guide} Now head to your {map-name}Modeling Lab{/map-name} to visualize {h}Site V{/h}'s food web."
script|job.coral-turtle-stability.helpModeling:0, player, , "{@player}   What should I do first, {nameof @guide}?"
script|job.coral-turtle-stability.helpModeling:1, guide, , "{@guide}\tYou will need to import your facts into the model."
script|job.coral-turtle-stability.modelingStart:0, guide, , "{@guide}\tThis is the {nameof VisualModel}."
script|job.coral-turtle-stability.modelingStart:1, , , "If you've gathered all the facts you need, you'll see a button to {h}Import New Facts{/h}"
script|job.coral-turtle-stability.modelingStart:2, guide, , "{@guide}\tIf you don't see the button, you will need to gather more data."
script|job.coral-turtle-stability.modelingStart:3, guide, , "{@guide}\tYou will only be able to {h}Save{/h} a model if your current job requires it and if you have selected the correct ecosystem."
script|job.coral-turtle-stability.modelingStart:4, , , "Always make sure to double-check that you have the correct ecosystem pulled up!"
script|job.coral-turtle-stability.modelingComplete:0, player, , "{@player} Wow, the turtles have so many food sources at Site V."
script|job.coral-turtle-stability.modelingComplete:1, , , "It's like an all-you-can-eat buffet out there!"
script|job.coral-turtle-stability.modelingComplete:2, guide, , "{@guide} Yes! And so much new data for me to consume!"
script|job.coral-turtle-stability.modelingComplete:3, , , "Apologies, O... you must be hungry too."
script|job.coral-turtle-stability.modelingComplete:4, , , "Perhaps some of your mother's protein-flax-kelp bars?"
script|job.coral-turtle-stability.modelingComplete:5, player, , "{@player}  I'm not <i>that</i> hungry, V."
script|job.coral-turtle-stability.modelingComplete:6, , , "Come on. Let's report back to {nameof @profCoral}!"
script|job.coral-turtle-stability.helpReportBack:0, player, , "{@player} \tWhat should I do now, {nameof @guide}?"
script|job.coral-turtle-stability.helpReportBack:1, guide, , "{@guide}\tReport back to {nameof @profCoral}!"
script|job.coral-turtle-stability.catchScanAll:0, player, , "{@player} What now, {nameof @guide}?"
script|job.coral-turtle-stability.catchScanAll:1, guide, , "{@guide}    Head to {nameof RS-2V} and scan the species there."
script|job.coral-turtle-stability.catchBehavior:0, player, , "{@player} What should I do next, {nameof @guide}?"
script|job.coral-turtle-stability.catchBehavior:1, guide, , "{@guide}    Use the Observation Tank to find what the turtles eat."
script|job.coral-turtle-stability.catchTurtleModel:0, player, , "{@player}   Okay, V, what's next?"
script|job.coral-turtle-stability.catchTurtleModel:1, guide, , "{@guide}    Head to the {m}Modeling Lab{/m} and create a {h}Visual Model{/h}."
script|job.coral-turtle-stability.catchReportBack:0, player, , "{@player} We're done here, right, {nameof @guide}?"
script|job.coral-turtle-stability.catchReportBack:1, guide, , "{@guide}   Affirmative, O. Bring your Visual Model to {nameof profCoral}!"
script|job.coral-turtle-stability.argue.chooseClaim:1, profCoral, , "{@profCoral} Wonderful, thank you, Ollie!"
script|job.coral-turtle-stability.argue.chooseClaim:2, , , "Can you tell me how the turtles are staying so happy and well-fed?"
script|job.coral-turtle-stability.argue.chooseClaim:3, , , "There are multiple food sources for the turtles."
script|job.coral-turtle-stability.argue.chooseClaim:4, , , "Can I get back to you on that?"
script|job.coral-turtle-stability.argue.coralMultipleFood:7, profCoral, , "{@profCoral}  Oh. that's fascinating! No wonder the turtles are so happy."
script|job.coral-turtle-stability.argue.coralMultipleFood:8, , , "Which species do the turtles eat? Did you create a visual model?"
script|job.coral-turtle-stability.argue.chooseFacts:3, , , "Present facts from AQOS"
script|job.coral-turtle-stability.argue.chooseFacts:6, , , "Can I get back to you on that?"
script|job.coral-turtle-stability.argue.unrelated:1, profCoral, , "{@profCoral}  Hmmm. That's interesting, but not relevant."
script|job.coral-turtle-stability.argue.unrelated:2, , , "Do you have a food web model that shows which species the turtles are consuming?"
script|job.coral-turtle-stability.argue.giveUp:2, profCoral, , "{@profCoral}    No hurry, Ollie... these things take time. Just let me know when you're ready."
script|job.coral-turtle-stability.argue.turtleModel:1, profCoral, , "{@profCoral}  Perfect. Thank you, Ollie."
script|job.coral-turtle-stability.argue.turtleModel:2, player, , "{@player}     ...."
script|job.coral-turtle-stability.argue.turtleModel:3, player, , "{@player}    Um... Professor?"
script|job.coral-turtle-stability.argue.turtleModel:4, profCoral, , "{@profCoral}  Oh, you're still here!"
script|job.coral-turtle-stability.argue.turtleModel:5, , , "Sorry if I was distracted. I was just thinking about how great turtles are."
script|job.coral-turtle-stability.argue.turtleModel:6, , , "I'd love to work with you again. Let me know if you'd like to learn more about our wonderful turtles!"
script|job.final-final.modelCompleted:0, guide, , "{@guide}    Based on this data, predators in the deep consume mainly bioluminescent and light-colored organisms."
script|job.final-final.modelCompleted:1, , , "Red organisms appear to have natural camouflage."
script|job.final-final.modelCompleted:2, player, , "{@player}   That's it! The key to saving {nameof @sam}!"
script|job.final-final.modelCompleted:3, , , "And Mom said that if I figure this out... I could go help."
script|job.final-final.modelCompleted:4, guide, , "{@guide}    That's not exactly what she said——"
script|job.final-final.modelCompleted:5, player, , "{@player}   Come on, {nameof @guide}. We need to get back to the Station!"
script|job.final-final.catchTellMom:0, guide, , "{@guide}    You should tell your mother about Sam's predicament."
script|job.final-final.catchExperimentSpecters:0, guide, , "{@guide}    Run experiments using the data {nameof @sam} has sent you."
script|job.final-final.catchCreateModel:0, guide, , "{@guide}    Create a visual model of the interactions in the {nameof RS-0}."
script|job.final-final.catchReportBack:0, guide, , "{@guide}    Try to persuade your mom that {nameof @sam} can be rescued."
script|job.final-final.catchSneakOut:0, player, , "{@player}   {nameof @guide}... I need to go save Sam. No matter what Mom says."
script|job.final-final.catchSneakOut:1, , , "Are you with me?"
script|job.final-final.catchSneakOut:2, guide, , "{@guide}    Affirmative, O."
script|job.final-final.catchSneakOut:3, , , "Let's head back to the Helm."
script|job.final-final.catchGetUncleHelp:0, player, , "{@player}   {nameof @guide}? What's going on?"
script|job.final-final.catchGetUncleHelp:1, guide, , "{@guide}    [Systems malfunctioning]"
script|job.final-final.catchGetUncleHelp:2, player, , "{@player}   {nameof @guide}??"
script|job.final-final.catchCheckShip:0, guide, , "{@guide}    Hello again, O."
script|job.final-final.catchCheckShip:1, player, , "{@player}   {nameof @guide}. You're back!!"
script|job.final-final.catchCheckShip:2, guide, , "{@guide}    Affirmative, O."
script|job.final-final.catchCheckShip:3, , , "If you return to the ship, you will see the power has been restored."
script|job.final-final.catchPerformRescue:0, guide, , "{@guide}    Travel to the Lower Depths and rescue {nameof @sam}!"
script|job.final-final.tryTellMom:0, player, , "{@player}   Mom, Sam is in danger. I need to go save them!"
script|job.final-final.tryTellMom:1, drKelp, , "{@drKelp}   Mija, I told you. It's too dangerous."
script|job.final-final.tryTellMom:2, , , "I'll put together a more experienced team to check on the Nautilus. It should only take a few days."
script|job.final-final.tryTellMom:3, player, , "{@player}   We don't have a few days, Mom. Sam needs help now!"
script|job.final-final.tryTellMom:4, drKelp, , "{@drKelp}   Olivia... Sweetie, what's gotten into you?"
script|job.final-final.tryTellMom:5, , , "You can't go down there. You don't even know how to help!"
script|job.final-final.tryTellMom:6, player, , "{@player}   Not yet, but I can figure it out."
script|job.final-final.tryTellMom:7, , , "Sam sent me a job."
script|job.final-final.tryTellMom:8, drKelp, , "{@drKelp}   ...."
script|job.final-final.tryTellMom:9, drKelp, , "{@drKelp}   Fine."
script|job.final-final.tryTellMom:10, , , "<i>If</i> you can figure out how to save Sam, come talk to me again."
script|job.final-final.argue.chooseClaimModel:0, drKelp, , "{@drKelp}    Okay, Olivia. If I let you go down there, how would you help {nameof @sam}?"
script|job.final-final.argue.chooseClaimModel:1, , , "We need to paint {nameof @sam}'s ship a different color."
script|job.final-final.argue.chooseClaimModel:2, , , "We need {nameof @sam} to switch off the bright lights."
script|job.final-final.argue.chooseClaimModel:4, , , "Still working on that."
script|job.final-final.argue.chooseClaimModel:6, , , "Let me get back to you."
script|job.final-final.argue.unknownModel:0, player, , "{@player}   Still working on that. We made a model, though!"
script|job.final-final.argue.unknownModel:1, drKelp, , "{@drKelp}   That's not enough, Mija. Just this once, please leave this to the experts."
script|job.final-final.argue.giveUp:0, drKelp, , "{@drKelp}   Please leave this one to the experts, Olivia."
script|job.final-final.argue.paintJob:1, drKelp, , "{@drKelp}    What do you mean?"
script|job.final-final.argue.paintJob:2, , , "I hardly think you could repaint the Nautilus underwater, in the middle of an attack..."
script|job.final-final.argue.paintJob:3, , , "And what does paint color have to do with anything?"
script|job.final-final.argue.paintJob:4, , , "If {nameof @sam}'s ship is a darker color, it'll be harder for the attacker to see."
script|job.final-final.argue.paintJob:5, , , "If {nameof @sam}'s ship is red, it will look invisible to the attacker."
script|job.final-final.argue.darkColor:0, drKelp, , "{@drKelp}   I don't think dark colors matter."
script|job.final-final.argue.darkColor:1, , , "Plenty of fish are dark... They all get eaten."
script|job.final-final.argue.lights:0, drKelp, , "{@drKelp}   Olivia, it's completely dark down there. {nameof @sam} would never make it out without a light source."
script|job.final-final.argue.lights:1, , , "Sam wouldn't need to shut the lights off! Just switch them to red."
script|job.final-final.argue.redColor:0, drKelp, , "{@drKelp}   Red?"
script|job.final-final.argue.chooseFactsModel:0, drKelp, , "{@drKelp}   What's so special about red?"
script|job.final-final.argue.chooseFactsModel:1, , , "Present facts from AQOS"
script|job.final-final.argue.chooseFactsModel:4, , , "Let me get back to you"
script|job.final-final.argue.incorrectFactsModel:0, drKelp, , "{@drKelp}   Are you sure this is what you wanted to show me?"
script|job.final-final.argue.incorrectFactsModel:1, , , "You're not making sense. I really wish you'd drop this subject."
script|job.final-final.argue.correctFactsModel:1, drKelp, , "{@drKelp}    Hmmm. I'm not seeing it."
script|job.final-final.argue.chooseFactsEat:0, drKelp, , "{@drKelp}    How does the color red make a difference to the attacker?"
script|job.final-final.argue.chooseFactsEat:1, , , "Present facts from AQOS"
script|job.final-final.argue.chooseFactsEat:4, , , "Let me get back to you"
script|job.final-final.argue.incorrectFactsEat:0, drKelp, , "{@drKelp}   Are you sure this is what you wanted to show me?"
script|job.final-final.argue.incorrectFactsEat:1, , , "You're not making sense. I really wish you'd drop this subject."
script|job.final-final.argue.endArgue:1, drKelp, , "{@drKelp}   Oh... I think you're right!"
script|job.final-final.argue.endArgue:2, , , "Red light doesn't reach those depths, so red species don't reflect any light."
script|job.final-final.argue.endArgue:3, , , "They basically become invisible."
script|job.final-final.argue.endArgue:4, , , "I suppose it's a little too late for a red paint job now."
script|job.final-final.argue.endArgue:5, , , "But if {nameof @sam} switches on their red lights, the creature won't be able to see them."
script|job.final-final.argue.endArgue:6, , , "I'll pass on this information to the rescue team."
